12,00
312,00
604,00
476,00
2618,00
3571,00
1309,00
8729,00
4135,00
32,00
448,00
809,00
671,00
3928,00
6547,00
2014,00
15714,00
13097,00
22,00
355,00
683,00
582,00
3022,00
5613,00
1190,00
9825,00
3572,00
26,00
538,00
1139,00
873,00
3418,00
9828,00
2912,00
19656,00
9828,00
30,00
660,00
1456,00
1173,00
4624,00
15724,00
3573,00
15724,00
9828,00
30,00
639,00
1139,00
819,00
4624,00
8736,00
2457,00
13104,00
8736,00
16,00
378,00
728,00
689,00
3276,00
7147,00
1604,00
7862,00
6048,00
27,00
561,00
1228,00
836,00
4914,00
9828,00
2711,00
8736,00
15724,00
14,00
429,00
695,00
666,00
2808,00
6552,00
819,00
5241,00
3144,00
23,00
327,00
677,00
534,00
3024,00
5616,00
1672,00
11232,00
11232,00
28,00
407,00
864,00
714,00
4368,00
7147,00
2711,00
15724,00
26208,00
29,00
393,00
763,00
609,00
3573,00
6048,00
2184,00
13104,00
11232,00
21,00
538,00
1248,00
1062,00
3418,00
13104,00
2711,00
26208,00
19656,00
17,00
409,00
1638,00
903,00
2711,00
19656,00
2620,00
15724,00
7147,00
27,00
649,00
1512,00
1123,00
5241,00
15724,00
2620,00
26208,00
9828,00
19,00
444,00
893,00
786,00
3931,00
7147,00
1872,00
19656,00
39312,00
21,00
600,00
1191,00
970,00
3573,00
13104,00
2912,00
15724,00
15724,00
19,00
482,00
958,00
794,00
3744,00
8736,00
1747,00
13104,00
9828,00
18,00
301,00
600,00
520,00
2382,00
4914,00
1638,00
9828,00
7862,00
32,00
403,00
893,00
655,00
3744,00
7147,00
2382,00
15724,00
26208,00
21,00
365,00
689,00
546,00
3573,00
6552,00
1638,00
15724,00
8736,00
24,00
507,00
1228,00
845,00
6048,00
11232,00
3418,00
26208,00
26208,00
28,00
624,00
1456,00
1228,00
6048,00
15724,00
4138,00
26208,00
26208,00
27,00
600,00
1173,00
947,00
6048,00
13104,00
2620,00
26208,00
26208,00
13,00
378,00
666,00
708,00
3573,00
6552,00
1572,00
15724,00
4624,00
23,00
524,00
1062,00
924,00
5241,00
13104,00
2808,00
15724,00
19656,00
12,00
383,00
573,00
600,00
2912,00
5241,00
924,00
8736,00
2808,00
79,00
982,00
1965,00
1332,00
4368,00
13104,00
6552,00
15724,00
39312,00
127,00
1288,00
2312,00
1965,00
15724,00
26208,00
6048,00
26208,00
39312,00
98,00
995,00
2246,00
1604,00
7147,00
13104,00
5241,00
26208,00
39312,00
107,00
1604,00
3573,00
2016,00
13104,00
26208,00
8736,00
19656,00
19656,00
122,00
1872,00
4624,00
3744,00
26208,00
39312,00
15724,00
1021,00
39312,00
103,00
1209,00
4624,00
2620,00
9828,00
11232,00
8736,00
741,00
19656,00
74,00
1107,00
2536,00
1512,00
7147,00
19656,00
4368,00
13104,00
15724,00
102,00
1332,00
3931,00
2246,00
13104,00
26208,00
8736,00
26208,00
78624,00
69,00
1092,00
2246,00
1872,00
6048,00
13104,00
5616,00
39312,00
13104,00
104,00
958,00
2016,00
1512,00
5616,00
26208,00
5241,00
19656,00
26208,00
119,00
1123,00
3024,00
2382,00
8736,00
39312,00
9828,00
26208,00
1310,00
127,00
1139,00
2457,00
1965,00
8736,00
13104,00
6552,00
26208,00
26208,00
100,00
1404,00
3931,00
3276,00
7862,00
39312,00
8736,00
39312,00
39312,00
62,00
810,00
4914,00
1638,00
2382,00
39312,00
9828,00
26208,00
26208,00
115,00
2312,00
3744,00
2711,00
11232,00
39312,00
11232,00
39312,00
39312,00
90,00
1404,00
3418,00
2184,00
8736,00
39312,00
6552,00
78624,00
78624,00
93,00
1332,00
4368,00
2246,00
6552,00
78624,00
15724,00
39312,00
1638,00
82,00
1483,00
2912,00
2124,00
6552,00
19656,00
5241,00
39312,00
19656,00
83,00
810,00
2246,00
1404,00
4624,00
7862,00
5241,00
39312,00
78624,00
113,00
903,00
2312,00
1828,00
11232,00
11232,00
5616,00
19656,00
39312,00
89,00
995,00
2016,00
1512,00
11232,00
26208,00
3573,00
39312,00
78624,00
94,00
1228,00
3418,00
2536,00
11232,00
11232,00
6552,00
78624,00
26208,00
107,00
1483,00
4138,00
2620,00
9828,00
78624,00
11232,00
78624,00
78624,00
94,00
1429,00
4138,00
2312,00
11232,00
39312,00
4624,00
39312,00
26208,00
68,00
1191,00
2711,00
1828,00
7147,00
19656,00
7862,00
19656,00
39312,00
84,00
1429,00
4138,00
2382,00
8736,00
78624,00
11232,00
39312,00
1672,00
55,00
903,00
2382,00
1288,00
4624,00
26208,00
4368,00
26208,00
26208,00
157,00
1638,00
3144,00
2912,00
9828,00
39312,00
6048,00
756,00
19656,00
293,00
2312,00
4624,00
3744,00
26208,00
19656,00
6552,00
39312,00
78624,00
164,00
1786,00
2912,00
2912,00
19656,00
39312,00
6048,00
39312,00
26208,00
294,00
3144,00
3418,00
3276,00
19656,00
78624,00
7147,00
39312,00
39312,00
314,00
3024,00
9828,00
7147,00
13104,00
19656,00
15724,00
39312,00
26208,00
216,00
2124,00
5616,00
2912,00
19656,00
15724,00
11232,00
78624,00
26208,00
138,00
1828,00
2711,00
2912,00
26208,00
15724,00
3144,00
15724,00
9828,00
264,00
2711,00
5241,00
4914,00
39312,00
26208,00
7862,00
26208,00
19656,00
111,00
1828,00
1747,00
2312,00
8736,00
11232,00
2457,00
19656,00
11232,00
213,00
1747,00
3573,00
2912,00
15724,00
19656,00
11232,00
39312,00
39312,00
286,00
2246,00
4368,00
3276,00
13104,00
39312,00
11232,00
39312,00
1332,00
243,00
1965,00
4138,00
3276,00
15724,00
39312,00
8736,00
78624,00
78624,00
260,00
3276,00
6552,00
4914,00
26208,00
78624,00
13104,00
78624,00
19656,00
236,00
3276,00
3744,00
7862,00
26208,00
78624,00
8736,00
26208,00
9828,00
279,00
2711,00
8736,00
