29,00
731,00
249,00
985,00
1970,00
2439,00
826,00
2846,00
1280,00
423,00
1313,00
1280,00
1707,00
2329,00
3202,00
2561,00
3659,00
4269,00
172,00
1384,00
465,00
1423,00
2846,00
2439,00
1384,00
3941,00
1280,00
203,00
948,00
753,00
931,00
2049,00
3014,00
1191,00
2561,00
2846,00
413,00
1090,00
1423,00
2227,00
2227,00
4658,00
2561,00
3941,00
4658,00
374,00
1384,00
813,00
1552,00
3202,00
1897,00
2049,00
4269,00
2696,00
70,00
753,00
502,00
776,00
2134,00
2227,00
683,00
2049,00
1897,00
350,00
1249,00
1384,00
1652,00
3014,00
3415,00
1463,00
3014,00
3014,00
140,00
948,00
465,00
1004,00
2329,00
2439,00
985,00
4658,00
914,00
292,00
853,00
883,00
1552,00
3659,00
3202,00
1707,00
3941,00
4658,00
426,00
1463,00
1601,00
2561,00
3202,00
6404,00
1897,00
6404,00
4658,00
334,00
1280,00
853,00
1552,00
2696,00
2439,00
2439,00
2561,00
3014,00
279,00
1090,00
1219,00
1313,00
2561,00
3014,00
1507,00
3014,00
2696,00
297,00
868,00
1249,00
2439,00
2561,00
3014,00
2561,00
7319,00
6404,00
245,00
1067,00
1045,00
1384,00
3202,00
2561,00
1384,00
4658,00
2227,00
189,00
800,00
1024,00
1164,00
2439,00
2561,00
1249,00
2227,00
2696,00
251,00
914,00
1384,00
1507,00
2329,00
3941,00
2227,00
5123,00
5123,00
172,00
839,00
898,00
1024,00
1970,00
2227,00
1601,00
3415,00
1970,00
132,00
1090,00
487,00
1191,00
3202,00
2439,00
966,00
2134,00
1829,00
358,00
1463,00
1191,00
1552,00
2696,00
3202,00
1970,00
3941,00
3941,00
119,00
898,00
391,00
813,00
1897,00
1829,00
800,00
3415,00
2134,00
207,00
1067,00
931,00
1280,00
2439,00
2049,00
1191,00
2227,00
2696,00
245,00
1024,00
883,00
1313,00
2134,00
2846,00
1507,00
3202,00
3659,00
128,00
665,00
539,00
721,00
1652,00
1423,00
1113,00
3014,00
2134,00
78,00
624,00
434,00
602,00
1552,00
1552,00
617,00
2227,00
1219,00
152,00
674,00
640,00
914,00
1280,00
1970,00
1164,00
2561,00
1829,00
46,00
406,00
253,00
512,00
1067,00
1552,00
692,00
1829,00
1045,00
898,00
1970,00
1897,00
1829,00
3202,00
5123,00
2561,00
3941,00
7319,00
1249,00
3659,00
3014,00
4658,00
5123,00
4658,00
3415,00
5123,00
5693,00
1024,00
3659,00
1507,00
1463,00
6404,00
2561,00
3659,00
7319,00
4658,00
800,00
1652,00
1601,00
1652,00
3415,00
3202,00
1970,00
3014,00
3941,00
1552,00
3202,00
3202,00
5123,00
4269,00
5693,00
4658,00
7319,00
5693,00
1348,00
2049,00
1766,00
3014,00
4658,00
3014,00
3415,00
5123,00
6404,00
665,00
1384,00
1191,00
1423,00
3659,00
3014,00
1552,00
3014,00
3659,00
1090,00
2696,00
2696,00
3014,00
4269,00
7319,00
2846,00
5123,00
4269,00
839,00
2439,00
1552,00
2227,00
6404,00
4658,00
3014,00
7319,00
5693,00
1219,00
2561,00
2439,00
3202,00
3202,00
6404,00
2846,00
5123,00
5123,00
2439,00
3202,00
3659,00
3014,00
4658,00
5693,00
5123,00
4658,00
6404,00
2561,00
3941,00
3415,00
3014,00
4658,00
4658,00
3659,00
4269,00
8539,00
914,00
2049,00
2134,00
2561,00
6404,00
6404,00
2227,00
3659,00
4269,00
1507,00
5693,00
4269,00
4658,00
4269,00
7319,00
3659,00
10247,00
10247,00
1384,00
3941,00
3202,00
2696,00
5123,00
6404,00
3415,00
4658,00
4269,00
742,00
1601,00
1507,00
1829,00
3415,00
3659,00
1652,00
3202,00
3659,00
1423,00
2846,00
3202,00
2561,00
6404,00
3941,00
4658,00
10247,00
3202,00
1138,00
3014,00
2329,00
2227,00
3415,00
4658,00
2329,00
5693,00
5693,00
839,00
2561,00
1970,00
2227,00
4658,00
3941,00
2134,00
4658,00
3941,00
1423,00
4269,00
4269,00
5693,00
7319,00
4269,00
3659,00
5693,00
5123,00
1138,00
3014,00
3014,00
2227,00
6404,00
3415,00
2696,00
3659,00
5693,00
853,00
1766,00
1766,00
1652,00
3659,00
3014,00
1766,00
3941,00
3659,00
1601,00
3202,00
3415,00
3202,00
7319,00
3941,00
4269,00
6404,00
8539,00
868,00
2561,00
2561,00
1970,00
5123,00
4658,00
2846,00
5123,00
7319,00
656,00
1463,00
1348,00
1601,00
3014,00
3202,00
1552,00
3941,00
3202,00
948,00
1829,00
2561,00
3014,00
3415,00
3659,00
2846,00
7319,00
4658,00
545,00
1707,00
1423,00
1463,00
2696,00
4658,00
2134,00
5123,00
5123,00
985,00
3415,00
1897,00
3415,00
6404,00
5693,00
2134,00
3659,00
3014,00
2696,00
4269,00
4269,00
6404,00
10247,00
5123,00
5693,00
10247,00
10247,00
1045,00
5693,00
1090,00
1970,00
5693,00
2696,00
3202,00
10247,00
3415,00
1191,00
2134,00
2439,00
3202,00
5123,00
3941,00
2846,00
3659,00
3014,00
2561,00
4269,00
3659,00
7319,00
10247,00
7319,00
3415,00
7319,00
8539,00
1766,00
3659,00
2696,00
3659,00
8539,00
7319,00
4269,00
6404,00
5693,00
826,00
2049,00
1552,00
2134,00
4658,00
4269,00
1138,00
5123,00
2846,00
2049,00
3202,00
3415,00
3415,00
10247,00
4269,00
2561,00
7319,00
7319,00
1004,00
3014,00
1463,00
3014,00
5693,00
4269,00
1766,00
4269,00
2846,00
1766,00
4269,00
3415,00
3941,00
10247,00
5123,00
3659,00
5123,00
8539,00
3941,00
6404,00
6404,00
7319,00
8539,00
10247,00
6404,00
5693,00
8539,00
3014,00
6404,00
3941,00
3941,00
5123,00
7319,00
5123,00
6404,00
6404,00
1313,00
2329,00
2846,00
3659,00
5123,00
5693,00
3014,00
6404,00
6404,00
3415,00
6404,00
5693,00
5693,00
12809,00
12809,00
8539,00
10247,00
12809,00
2227,00
4658,00
5693,00
5693,00
10247,00
5123,00
4658,00
5693,00
7319,00
1138,00
2049,00
1970,00
2134,00
5123,00
3415,00
2134,00
4269,00
3014,00
2329,00
3941,00
4658,00
5123,00
6404,00
7319,00
4658,00
6404,00
10247,00
2049,00
3014,00
4658,00
2696,00
5693,00
6404,00
2439,00
5123,00
5693,00
826,00
3415,00
2049,00
2329,00
7319,00
7319,00
2561,00
5123,00
1652,00
3415,00
5693,00
5123,00
6404,00
8539,00
12809,00
5123,00
8539,00
8539,00
1138,00
4658,00
2134,00
2846,00
10247,00
5693,00
2049,00
6404,00
3941,00
1164,00
2329,00
2696,00
2561,00
5693,00
5123,00
2696,00
4269,00
4658,00
2329,00
4269,00
5123,00
4658,00
8539,00
10247,00
5693,00
5123,00
10247,00
1552,00
3659,00
3415,00
4658,00
7319,00
8539,00
5693,00
8539,00
8539,00
788,00
1829,00
1601,00
2134,00
4658,00
5123,00
1463,00
3202,00
2846,00
1766,00
3415,00
3415,00
3941,00
5693,00
5693,00
2561,00
6404,00
10247,00
931,00
3202,00
1313,00
3415,00
4658,00
4269,00
2227,00
3941,00
1707,00
487,00
1707,00
1766,00
1423,00
5123,00
4658,00
2439,00
4269,00
4269,00
1004,00
1897,00
2227,00
2846,00
5123,00
4269,00
4269,00
7319,00
3941,00
826,00
3202,00
1463,00
2561,00
7319,00
3659,00
3202,00
5693,00
3415,00
632,00
1897,00
1829,00
1601,00
3202,00
4269,00
1829,00
3659,00
3415,00
800,00
2227,00
2696,00
3014,00
5693,00
6404,00
3014,00
7319,00
5693,00
640,00
2134,00
1348,00
2561,00
5123,00
4269,00
3202,00
8539,00
6404,00
391,00
1313,00
1463,00
1045,00
2696,00
3202,00
1552,00
2561,00
3659,00
839,00
1652,00
2846,00
2134,00
3202,00
5693,00
2696,00
4658,00
5123,00
413,00
1507,00
1090,00
1348,00
3415,00
3202,00
1601,00
5693,00
4658,00
640,00
1463,00
2134,00
1707,00
5123,00
2049,00
2134,00
7319,00
3415,00
731,00
507,00
2049,00
2561,00
2561,00
5123,00
1766,00
3415,00
3415,00
632,00
2329,00
1652,00
1897,00
3941,00
3659,00
2439,00
4658,00
3941,00
632,00
1766,00
2329,00
2227,00
3014,00
5123,00
2439,00
5693,00
3941,00
426,00
1280,00
1652,00
1970,00
2227,00
6404,00
3659,00
6404,00
4269,00
365,00
1138,00
1249,00
1829,00
3941,00
4269,00
2561,00
5693,00
4269,00
394,00
1313,00
1507,00
898,00
2134,00
2846,00
1552,00
3415,00
3941,00
339,00
1004,00
1829,00
1348,00
1970,00
3941,00
1280,00
2439,00
4269,00
247,00
1138,00
985,00
1067,00
2696,00
2846,00
1766,00
4658,00
3415,00
470,00
2134,00
1897,00
1897,00
3659,00
4658,00
2561,00
3941,00
2696,00
461,00
1970,00
1507,00
1507,00
2561,00
3659,00
2227,00
5693,00
3415,00
304,00
1601,00
1219,00
1280,00
4658,00
2329,00
1552,00
3014,00
3659,00
355,00
1652,00
1601,00
1707,00
2846,00
3659,00
1552,00
4269,00
3014,00
296,00
1045,00
1384,00
1067,00
2846,00
4658,00
2846,00
3415,00
3202,00
165,00
674,00
683,00
839,00
1970,00
2134,00
1897,00
3941,00
5693,00
186,00
966,00
788,00
692,00
2329,00
1970,00
1138,00
3014,00
2561,00
213,00
931,00
1024,00
764,00
2227,00
2329,00
985,00
2439,00
3014,00
103,00
609,00
406,00
556,00
1552,00
1384,00
883,00
2846,00
1552,00
1507,00
3659,00
3941,00
2439,00
5123,00
7319,00
4269,00
8539,00
4658,00
3202,00
5693,00
6404,00
4658,00
12809,00
7319,00
7319,00
8539,00
7319,00
3014,00
4658,00
4269,00
4658,00
6404,00
7319,00
5123,00
7319,00
10247,00
1219,00
2846,00
3202,00
2561,00
4269,00
7319,00
2696,00
6404,00
4658,00
2329,00
3202,00
4269,00
5693,00
3415,00
7319,00
5693,00
8539,00
5693,00
1897,00
4658,00
3014,00
3941,00
5693,00
5693,00
4269,00
8539,00
5693,00
1045,00
2329,00
2439,00
2227,00
3202,00
5123,00
2134,00
5693,00
4269,00
1766,00
3659,00
4658,00
3415,00
6404,00
10247,00
4658,00
8539,00
7319,00
1507,00
3014,00
4269,00
3659,00
4658,00
5693,00
3659,00
10247,00
10247,00
1829,00
4269,00
4269,00
3659,00
8539,00
10247,00
3941,00
8539,00
12809,00
3415,00
3941,00
6404,00
4269,00
4658,00
10247,00
5693,00
7319,00
8539,00
3202,00
5693,00
6404,00
5693,00
8539,00
6404,00
4658,00
6404,00
5693,00
1423,00
3415,00
3202,00
3659,00
7319,00
6404,00
3659,00
7319,00
10247,00
1652,00
3659,00
6404,00
2134,00
1970,00
7319,00
4658,00
10247,00
8539,00
1829,00
4269,00
3415,00
4269,00
4658,00
5123,00
7319,00
8539,00
4658,00
1219,00
3014,00
3014,00
2329,00
5123,00
5123,00
3202,00
6404,00
6404,00
2439,00
3014,00
6404,00
2696,00
3415,00
8539,00
3415,00
4658,00
7319,00
1423,00
3415,00
4269,00
3415,00
4269,00
5123,00
4269,00
6404,00
5123,00
1829,00
3659,00
4269,00
3014,00
5693,00
5693,00
3659,00
